transaction_id,customer_id,product_id,quantity,transaction_date
27717,798,42,4,2021-07-07
27718,471,735,9,2022-07-28
27719,756,421,5,2022-10-16
27720,997,568,3,2022-12-13
27721,817,523,7,2022-09-25
27722,839,130,9,2022-04-08
27723,724,6,6,2022-10-27
27724,441,792,2,2022-12-24
27725,178,933,1,2022-02-01
27726,534,938,7,2023-03-17
27727,258,917,5,2022-09-13
27728,806,919,4,2022-02-05
27729,247,46,3,2021-11-27
27730,444,928,3,2021-06-28
27731,79,947,5,2021-07-05
27732,666,500,1,2022-10-21
27733,99,931,9,2022-11-24
27734,400,636,6,2021-08-19
27735,228,713,4,2021-07-13
27736,783,576,5,2022-08-07
27737,747,18,7,2022-07-08
27738,579,378,8,2023-03-01
27739,487,79,1,2022-04-07
27740,923,826,9,2021-10-27
27741,850,241,2,2021-12-31
27742,403,597,8,2022-02-25
27743,318,614,6,2022-03-29
27744,938,597,8,2021-04-15
27745,885,40,7,2022-12-10
27746,129,401,10,2022-03-12
27747,808,879,9,2022-08-31
27748,964,845,8,2021-11-04
27749,485,604,3,2022-06-21
27750,148,304,4,2023-03-11
27751,696,329,4,2021-11-13
27752,700,777,8,2023-03-10
27753,1000,134,3,2022-06-07
27754,354,204,10,2022-03-23
27755,106,570,10,2021-12-16
27756,714,439,5,2022-09-23
27757,872,147,8,2021-06-19
27758,904,759,1,2021-12-07
27759,845,976,7,2021-04-11
27760,927,422,10,2021-07-14
27761,660,624,7,2021-05-15
27762,909,367,1,2021-05-25
27763,679,249,7,2022-01-28
27764,717,530,5,2022-10-07
27765,775,935,6,2021-06-16
27766,852,159,8,2021-09-21
27767,89,330,7,2023-01-21
27768,515,749,2,2022-05-18
27769,861,622,4,2021-07-20
27770,213,279,9,2022-04-26
27771,893,901,10,2022-03-25
27772,787,8,4,2022-09-27
27773,231,528,7,2021-12-04
27774,157,28,10,2022-02-15
27775,603,76,3,2022-01-31
27776,207,960,6,2022-03-21
27777,329,416,1,2023-01-27
27778,517,358,10,2021-03-23
27779,218,604,9,2023-01-01
27780,61,736,10,2022-05-26
27781,919,686,10,2022-05-27
27782,874,173,8,2022-08-12
27783,764,371,2,2021-05-15
27784,228,298,10,2022-06-06
27785,8,348,3,2021-04-01
27786,801,434,8,2022-01-12
27787,525,37,2,2023-02-22
27788,477,866,1,2022-01-15
27789,732,364,8,2021-05-20
27790,871,336,5,2021-10-17
27791,103,432,2,2022-01-11
27792,937,476,8,2021-04-25
27793,313,487,6,2021-12-11
27794,246,37,7,2021-11-13
27795,108,672,3,2023-02-13
27796,821,474,5,2022-01-10
27797,795,562,9,2023-03-07
27798,436,509,8,2021-11-06
27799,345,595,6,2022-05-07
27800,391,342,4,2021-06-07
27801,62,388,6,2022-08-09
27802,66,752,9,2022-11-10
27803,852,500,10,2022-05-11
27804,102,758,10,2021-04-02
27805,905,808,5,2022-06-29
27806,473,907,10,2022-12-25
27807,374,958,6,2022-02-15
27808,87,209,6,2023-02-17
27809,126,929,10,2021-07-28
27810,116,572,8,2022-04-13
27811,783,537,2,2022-05-02
27812,931,615,7,2023-01-06
27813,183,226,10,2023-01-31
27814,378,731,8,2021-11-05
27815,445,156,1,2023-02-23
27816,649,207,10,2022-03-29
27817,135,215,9,2021-04-10
27818,312,769,5,2022-06-11
27819,671,250,9,2022-04-25
27820,142,13,1,2021-09-27
27821,707,226,5,2022-08-02
27822,899,359,9,2022-04-29
27823,29,560,10,2022-03-02
27824,355,709,10,2022-09-29
27825,809,875,2,2022-08-25
27826,94,231,7,2021-12-04
27827,271,564,8,2023-03-02
27828,935,406,1,2021-09-11
27829,677,336,3,2022-02-16
27830,897,461,6,2021-09-23
27831,591,83,1,2021-06-13
27832,104,852,7,2022-06-25
27833,944,524,10,2022-06-15
27834,97,441,2,2022-02-19
27835,114,777,5,2022-12-07
27836,489,485,10,2022-07-25
27837,453,502,8,2022-11-16
27838,393,276,7,2022-02-13
27839,996,330,9,2022-12-17
27840,57,764,6,2022-06-23
27841,373,169,2,2021-08-07
27842,701,388,7,2022-08-12
27843,994,124,5,2021-12-08
27844,296,800,1,2022-11-28
27845,397,923,4,2022-08-13
27846,393,484,5,2022-03-15
27847,417,264,6,2022-04-08
27848,691,500,3,2021-07-05
27849,811,189,1,2021-09-01
27850,62,384,3,2022-04-07
27851,693,612,7,2021-06-01
27852,563,908,7,2021-09-11
27853,322,811,9,2022-04-24
27854,713,522,8,2023-01-09
27855,497,684,3,2021-07-27
27856,622,813,2,2022-09-09
27857,373,353,3,2023-03-13
27858,777,56,5,2022-10-01
27859,923,413,10,2022-05-13
27860,79,816,6,2022-01-13
27861,820,899,1,2021-10-04
27862,276,436,3,2021-04-04
27863,958,903,10,2021-10-29
27864,404,55,3,2022-07-16
27865,31,17,3,2022-08-05
27866,721,685,10,2021-03-23
27867,518,25,1,2022-03-31
27868,921,938,9,2023-03-19
27869,72,213,8,2021-07-07
27870,477,726,5,2022-08-25
27871,67,428,1,2023-02-04
27872,275,62,9,2021-07-03
27873,516,597,8,2022-06-07
27874,987,539,2,2022-12-11
27875,762,153,9,2023-01-30
27876,916,839,8,2023-03-05
27877,655,484,8,2022-12-30
27878,733,749,9,2023-01-07
27879,700,479,9,2022-02-24
27880,825,639,2,2022-09-06
27881,807,293,8,2022-10-31
27882,636,489,8,2023-01-21
27883,58,537,6,2023-02-11
27884,800,435,7,2022-02-08
27885,545,81,4,2023-01-21
27886,487,168,6,2022-10-22
27887,896,559,10,2021-12-30
27888,478,524,2,2022-05-15
27889,474,791,6,2023-03-09
27890,243,656,6,2021-12-15
27891,867,89,6,2021-12-17
27892,675,306,2,2022-08-03
27893,211,601,1,2022-09-12
27894,703,695,7,2022-09-19
27895,68,874,4,2021-11-28
27896,977,212,3,2022-02-17
27897,567,190,5,2022-05-28
27898,996,656,3,2022-08-12
27899,565,966,9,2022-09-03
27900,157,623,4,2023-03-13
27901,930,498,9,2022-01-29
27902,614,265,10,2021-07-26
27903,678,959,8,2022-02-08
27904,29,862,8,2022-02-27
27905,222,915,4,2022-11-07
27906,506,710,7,2023-01-21
27907,245,120,4,2021-07-16
27908,861,369,4,2021-05-03
27909,414,857,9,2022-05-19
27910,738,646,1,2021-09-29
27911,154,53,7,2021-11-29
27912,331,797,6,2022-10-01
27913,573,270,6,2022-04-20
27914,996,360,3,2022-05-05
27915,90,893,3,2023-03-01
27916,765,379,8,2022-11-20
27917,400,62,2,2022-07-05
27918,197,787,10,2022-05-30
27919,566,506,6,2023-03-21
27920,766,650,10,2021-12-15
27921,359,926,10,2022-01-21
27922,383,772,8,2023-02-04
27923,868,854,7,2022-07-31
27924,396,78,1,2022-06-04
27925,651,588,8,2022-02-28
27926,652,572,5,2022-01-02
27927,310,755,1,2022-02-10
27928,604,114,3,2022-02-12
27929,557,53,7,2023-03-09
27930,158,813,1,2022-09-04
27931,852,368,5,2021-05-22
27932,435,514,2,2021-07-10
27933,544,989,9,2021-11-29
27934,613,52,6,2021-10-15
27935,967,999,6,2022-06-27
27936,473,85,5,2022-04-22
27937,422,377,9,2021-10-07
27938,550,346,6,2021-09-23
27939,129,788,3,2021-05-31
27940,177,94,5,2021-06-28
27941,797,916,3,2022-06-01
27942,794,221,4,2022-05-12
27943,790,105,9,2022-02-25
27944,182,883,3,2022-02-23
27945,570,152,5,2022-10-09
27946,78,182,9,2022-09-08
27947,609,162,7,2023-02-12
27948,557,259,6,2022-04-26
27949,519,931,1,2023-02-28
27950,965,756,7,2021-12-11
27951,287,529,1,2021-12-06
27952,282,275,5,2021-12-03
27953,192,626,8,2022-08-18
27954,694,40,1,2022-10-11
27955,70,99,6,2021-07-23
27956,112,538,2,2022-10-15
27957,879,56,1,2023-01-03
27958,429,968,4,2021-07-29
27959,542,324,3,2021-05-27
27960,110,700,7,2022-05-28
27961,649,287,1,2021-12-15
27962,712,704,9,2022-02-16
27963,557,117,9,2022-01-28
27964,416,908,8,2022-09-25
27965,929,95,6,2022-07-23
27966,281,611,1,2022-11-04
27967,218,392,3,2021-05-27
27968,907,790,2,2022-06-03
27969,851,697,8,2021-06-14
27970,232,739,1,2022-02-20
27971,96,456,4,2021-09-28
27972,660,430,3,2021-06-21
27973,567,529,1,2023-02-01
27974,237,367,7,2022-10-07
27975,25,207,7,2022-06-28
27976,174,875,5,2022-02-14
27977,9,200,5,2022-10-31
27978,365,12,2,2021-11-11
27979,392,780,5,2022-10-16
27980,928,60,10,2022-07-05
27981,722,718,2,2022-12-21
27982,338,602,2,2021-12-17
27983,708,314,6,2021-12-07
27984,393,431,8,2022-06-05
27985,674,683,6,2022-05-04
27986,170,906,8,2022-08-07
27987,144,36,7,2021-08-27
27988,259,857,7,2022-08-25
27989,535,979,8,2021-09-05
27990,306,970,8,2022-01-27
27991,289,437,3,2021-04-14
27992,942,96,6,2022-05-10
27993,713,816,7,2022-05-17
27994,795,985,8,2021-10-09
27995,54,289,6,2022-08-06
27996,35,720,6,2022-12-07
27997,739,471,8,2022-07-05
27998,151,330,1,2021-11-11
27999,185,164,1,2022-05-06
28000,396,582,8,2022-09-11
28001,724,67,2,2022-07-10
28002,370,627,10,2022-02-04
28003,217,208,9,2022-02-09
28004,384,686,9,2021-05-23
28005,956,307,2,2021-05-28
28006,580,617,10,2021-11-15
28007,29,349,6,2022-05-01
28008,16,633,9,2021-11-13
28009,498,503,3,2023-03-13
28010,161,876,1,2021-08-30
28011,178,59,6,2022-09-26
28012,289,436,2,2021-07-25
28013,473,765,7,2022-08-13
28014,503,754,3,2021-09-12
28015,781,311,3,2022-04-02
28016,634,954,6,2021-12-14
28017,96,919,9,2021-05-21
28018,324,285,2,2021-10-28
28019,845,845,10,2023-01-17
28020,846,223,10,2022-03-22
28021,256,537,8,2021-04-20
28022,564,996,10,2021-07-10
28023,729,35,6,2022-03-15
28024,226,818,2,2021-06-18
28025,98,160,4,2021-04-18
28026,3,212,8,2021-06-29
28027,816,649,1,2022-05-29
28028,388,704,6,2022-04-05
28029,769,928,1,2022-09-02
28030,597,136,2,2021-10-08
28031,277,34,8,2021-11-04
28032,630,720,7,2022-06-02
28033,366,734,9,2022-08-08
28034,611,305,8,2021-08-15
28035,145,321,10,2022-03-03
28036,153,822,4,2022-03-15
28037,826,375,9,2022-04-22
28038,630,833,10,2021-11-11
28039,860,29,7,2023-01-12
28040,248,741,10,2021-10-18
28041,866,143,1,2021-05-31
28042,473,43,3,2021-06-13
28043,70,916,10,2022-02-01
28044,182,34,2,2021-10-03
28045,753,975,6,2021-04-07
28046,788,213,1,2021-06-01
28047,185,952,8,2022-10-30
28048,3,178,8,2023-03-18
28049,632,820,2,2021-11-18
28050,624,458,1,2022-07-26
28051,355,632,10,2022-08-19
28052,188,57,4,2021-04-19
28053,373,646,8,2022-11-19
28054,40,971,9,2022-07-17
28055,540,10,4,2021-09-16
28056,123,295,4,2022-07-09
28057,869,468,5,2022-09-14
28058,619,434,4,2021-09-28
28059,509,963,9,2022-04-13
28060,188,832,5,2021-04-18
28061,25,532,6,2021-04-25
28062,58,8,2,2022-05-12
28063,924,681,5,2022-10-31
28064,202,248,5,2022-08-20
28065,644,896,10,2022-06-05
28066,594,987,3,2022-01-28
28067,321,500,5,2021-07-31
28068,447,581,2,2023-02-27
28069,72,924,3,2023-03-22
28070,934,573,2,2022-11-01
28071,985,991,1,2022-10-12
28072,599,690,10,2021-04-08
28073,282,539,4,2022-12-03
28074,645,515,8,2022-03-03
28075,995,274,8,2021-06-03
28076,55,375,2,2022-02-15
28077,107,326,3,2022-02-15
28078,656,243,5,2022-06-22
28079,514,558,2,2023-01-14
28080,990,925,4,2022-11-22
28081,119,471,6,2022-02-01
28082,284,903,4,2021-05-22
28083,490,999,3,2022-11-17
28084,970,723,2,2021-12-12
28085,909,928,1,2021-03-31
28086,781,974,3,2022-03-27
28087,986,163,10,2021-08-17
28088,828,786,9,2022-11-14
28089,38,193,9,2022-04-04
28090,900,793,9,2022-11-27
28091,397,530,6,2023-01-31
28092,395,885,3,2021-08-16
28093,673,688,3,2022-06-29
28094,716,900,3,2021-11-16
28095,271,733,1,2023-03-21
28096,398,411,5,2021-12-01
28097,585,961,10,2021-07-18
28098,803,80,3,2021-11-26
28099,602,459,1,2023-03-09
28100,580,285,5,2021-08-11
28101,550,164,10,2022-02-01
28102,590,879,5,2022-08-12
28103,485,350,7,2022-04-13
28104,398,121,2,2021-05-10
28105,667,589,8,2022-09-10
28106,499,420,6,2022-07-07
28107,771,813,10,2021-11-21
28108,921,286,5,2022-06-02
28109,105,175,10,2021-03-25
28110,176,241,4,2022-06-29
28111,693,19,4,2022-11-15
28112,981,305,9,2022-02-10
28113,884,755,5,2022-08-23
28114,247,102,3,2022-09-20
28115,555,711,2,2023-02-01
28116,463,373,8,2022-10-24
28117,884,839,9,2022-05-09
28118,312,393,6,2022-05-18
28119,700,667,1,2022-10-23
28120,309,923,2,2022-06-13
28121,819,879,7,2022-03-23
28122,435,950,5,2021-12-12
28123,774,472,4,2022-10-03
28124,733,470,6,2021-10-08
28125,152,881,5,2021-04-21
28126,79,585,4,2023-03-08
28127,469,979,6,2021-07-21
28128,530,315,4,2021-12-14
28129,220,526,10,2022-03-20
28130,874,352,2,2023-01-13
28131,870,382,8,2023-01-21
28132,565,818,4,2022-01-11
28133,179,584,2,2021-08-29
28134,324,377,7,2022-01-30
28135,466,165,5,2022-09-18
28136,390,432,8,2022-08-29
28137,614,865,9,2021-05-13
28138,236,883,2,2022-04-11
28139,1,876,7,2021-05-16
28140,51,376,9,2021-04-21
28141,130,290,5,2022-03-11
28142,274,383,3,2022-09-01
28143,471,27,10,2021-12-28
28144,273,578,3,2021-11-22
28145,915,14,6,2022-02-01
28146,173,46,3,2022-10-25
28147,797,167,6,2021-10-06
28148,977,81,1,2022-09-01
28149,301,207,6,2021-11-23
28150,575,920,6,2021-11-15
28151,916,616,9,2021-07-11
28152,145,447,1,2023-02-20
28153,301,818,1,2021-11-22
28154,99,238,6,2021-09-02
28155,498,27,1,2022-12-08
28156,167,682,5,2021-12-14
28157,542,426,3,2021-06-03
28158,24,66,4,2022-04-27
28159,303,154,9,2022-08-11
28160,547,294,7,2021-06-06
28161,106,618,10,2021-08-29
28162,765,12,4,2021-06-30
28163,699,74,2,2022-10-08
28164,500,974,6,2022-12-19
28165,390,264,10,2022-06-28
28166,597,81,7,2021-08-28
28167,569,345,8,2022-08-20
28168,303,68,2,2022-01-14
28169,64,15,1,2021-05-26
28170,362,612,2,2021-06-21
28171,311,152,9,2023-01-25
28172,516,756,6,2021-11-20
28173,556,670,8,2021-10-19
28174,454,254,2,2021-06-30
28175,60,551,4,2022-09-08
28176,610,599,3,2022-02-17
28177,873,55,1,2022-02-14
28178,590,448,1,2022-06-08
28179,654,235,9,2022-07-11
28180,883,345,1,2021-12-05
28181,849,118,3,2022-07-09
28182,730,182,4,2022-04-14
28183,569,196,10,2022-07-10
28184,525,127,10,2021-10-21
28185,367,220,4,2023-01-05
28186,796,655,3,2022-05-28
28187,695,85,9,2022-09-13
28188,667,217,2,2022-08-09
28189,47,660,9,2022-09-19
28190,344,892,8,2022-04-10
28191,830,118,6,2021-10-05
28192,270,284,6,2021-03-23
28193,768,463,9,2022-03-01
28194,649,660,5,2022-03-19
28195,231,42,3,2021-07-22
28196,113,659,6,2023-01-03
28197,672,470,5,2022-11-07
28198,463,661,10,2022-04-07
28199,440,671,5,2021-05-29
28200,402,292,7,2022-01-10
28201,548,447,2,2021-03-26
28202,403,350,2,2021-12-19
28203,501,482,10,2022-09-24
28204,850,981,7,2021-09-06
28205,560,48,7,2021-05-12
28206,429,550,7,2023-02-24
28207,249,146,9,2021-10-14
28208,208,483,8,2023-01-11
28209,643,1000,7,2022-10-13
28210,934,2,6,2023-01-18
28211,427,599,7,2022-04-08
28212,507,977,7,2022-01-04
28213,865,230,8,2022-03-13
28214,492,616,2,2022-10-11
28215,12,432,1,2021-04-26
28216,915,378,10,2022-02-27
28217,442,8,9,2023-01-08
28218,581,734,3,2022-07-14
28219,185,837,3,2021-05-16
28220,418,644,5,2021-12-03
28221,744,622,5,2022-06-28
28222,271,238,5,2021-03-24
28223,816,178,9,2022-02-07
28224,896,371,9,2022-04-10
28225,53,413,4,2022-07-07
28226,213,390,4,2021-07-02
28227,451,320,6,2023-03-16
28228,13,240,4,2021-04-12
28229,216,485,1,2022-07-17
28230,772,312,7,2022-03-25
28231,344,188,10,2022-07-01
28232,920,303,8,2022-10-06
28233,491,527,8,2022-04-19
28234,46,391,9,2023-01-10
28235,964,736,5,2022-04-03
28236,96,673,8,2022-06-17
28237,601,143,2,2021-10-24
28238,57,177,4,2022-04-08
28239,802,729,4,2022-03-15
28240,254,943,9,2022-01-12
28241,621,527,2,2021-11-16
28242,314,973,1,2021-09-07
28243,305,939,4,2021-11-17
28244,403,600,4,2023-01-31
28245,437,904,10,2021-09-11
28246,563,677,8,2023-02-10
28247,700,481,3,2022-11-20
28248,829,790,4,2021-04-12
28249,268,840,8,2022-08-06
28250,974,626,6,2022-02-12
28251,275,630,6,2021-06-12
28252,769,793,5,2022-05-28
28253,476,136,10,2021-12-30
28254,670,87,8,2021-08-29
28255,592,27,9,2021-05-02
28256,795,607,4,2021-07-18
28257,522,93,7,2022-11-14
28258,405,993,6,2021-11-02
28259,868,94,10,2022-09-24
28260,879,904,3,2021-12-23
28261,375,612,9,2021-04-04
28262,131,383,8,2022-09-18
28263,671,835,3,2021-08-20
28264,999,226,3,2021-09-22
28265,621,307,10,2022-07-08
28266,68,19,3,2022-12-25
28267,280,520,6,2022-07-16
28268,275,805,5,2021-04-17
28269,838,332,1,2023-01-04
28270,742,688,9,2021-10-28
28271,193,661,4,2023-03-13
28272,447,147,3,2021-07-21
28273,581,937,4,2022-04-23
28274,115,886,2,2022-06-11
28275,501,53,6,2022-06-09
28276,767,914,6,2023-03-11
28277,409,47,4,2023-02-15
28278,778,912,5,2022-08-09
28279,661,278,1,2022-01-17
28280,194,163,6,2021-07-21
28281,774,996,8,2021-07-27
28282,516,220,7,2022-02-01
28283,422,686,1,2021-11-09
28284,777,135,4,2022-03-05
28285,913,383,6,2021-04-21
28286,357,520,1,2021-12-22
28287,64,154,3,2021-08-11
28288,924,340,5,2022-06-05
28289,501,485,10,2022-05-09
28290,573,462,3,2022-09-18
28291,123,788,9,2022-09-13
28292,755,817,3,2021-05-15
28293,616,805,3,2022-06-21
28294,74,351,2,2021-12-01
28295,873,269,2,2022-01-15
28296,573,140,8,2022-12-10
28297,787,372,7,2021-05-19
28298,166,637,9,2022-10-12
28299,777,270,7,2021-09-17
28300,851,572,7,2022-01-09
28301,149,70,1,2021-11-10
28302,132,894,4,2022-08-03
28303,48,932,2,2022-05-13
28304,881,112,2,2021-10-25
28305,515,54,6,2021-12-14
28306,72,846,6,2021-12-12
28307,142,805,5,2022-08-10
28308,690,267,3,2021-09-14
28309,127,288,10,2021-05-24
28310,144,498,3,2021-03-29
28311,164,920,5,2021-07-22
28312,745,834,9,2022-10-22
28313,360,615,4,2021-04-13
28314,181,479,8,2021-06-04
28315,469,467,2,2022-10-17
28316,864,272,6,2022-06-17
28317,354,784,2,2023-02-12
28318,106,885,7,2021-11-27
28319,654,852,3,2022-06-29
28320,917,587,1,2022-08-31
28321,924,555,1,2022-10-04
28322,55,833,2,2023-01-18
28323,498,816,10,2022-03-16
28324,174,852,9,2022-11-19
28325,941,324,1,2022-10-16
28326,420,450,10,2022-11-02
28327,197,278,1,2021-06-18
28328,790,676,4,2023-02-16
28329,401,786,5,2021-12-25
28330,7,117,9,2021-12-03
28331,322,528,7,2022-09-10
28332,556,445,2,2023-03-22
28333,34,398,1,2021-12-02
28334,168,517,5,2021-12-19
28335,406,595,3,2022-09-05
28336,23,233,5,2021-06-29
28337,561,736,1,2021-10-14
28338,842,819,2,2021-06-08
28339,360,804,10,2022-04-20
28340,21,240,3,2022-08-24
28341,942,63,4,2022-02-09
28342,59,797,4,2021-11-12
28343,530,699,7,2022-04-17
28344,623,729,4,2022-06-25
28345,641,351,5,2021-08-10
28346,984,698,5,2022-10-14
28347,723,647,10,2022-02-26
28348,1000,78,8,2022-07-19
28349,66,85,9,2022-06-01
28350,194,779,8,2021-11-29
28351,518,818,4,2022-05-23
28352,65,950,2,2022-06-09
28353,315,164,9,2021-08-19
28354,554,82,3,2022-05-31
28355,557,188,3,2022-07-22
28356,815,567,2,2022-08-04
28357,450,952,5,2022-06-17
28358,732,624,5,2022-01-03
28359,560,383,4,2022-04-20
28360,635,840,10,2023-01-12
28361,790,256,3,2021-11-14
28362,682,78,7,2023-01-26
28363,718,327,10,2022-03-01
28364,998,853,8,2021-07-26
28365,961,912,1,2022-01-29
28366,814,734,4,2023-02-09
28367,683,765,3,2023-02-27
28368,632,740,8,2022-01-05
28369,221,777,4,2022-04-22
28370,506,283,10,2021-03-26
28371,835,364,8,2022-12-27
28372,921,112,7,2021-06-12
28373,243,970,6,2021-08-27
28374,880,905,9,2021-08-24
28375,352,723,4,2022-11-18
28376,947,531,2,2022-06-19
28377,80,582,6,2022-11-22
28378,285,382,10,2021-05-13
28379,787,162,2,2022-06-20
28380,361,118,5,2021-07-07
28381,669,800,9,2021-09-13
28382,383,294,2,2022-10-19
28383,14,193,4,2021-12-04
28384,994,749,7,2022-12-10
28385,822,773,7,2022-05-12
28386,717,729,6,2022-05-02
28387,662,912,4,2021-05-01
28388,385,289,7,2021-08-02
28389,56,395,2,2022-08-30
28390,487,734,8,2021-11-24
28391,428,87,6,2021-11-09
28392,478,333,3,2021-12-22
28393,698,882,2,2022-03-16
28394,61,66,7,2021-08-09
28395,513,539,7,2021-08-02
28396,763,355,9,2021-10-20
28397,511,616,3,2022-12-26
28398,725,564,9,2022-01-31
28399,86,291,6,2021-11-08
28400,220,343,5,2022-04-21
28401,459,275,3,2022-03-08
28402,344,708,3,2022-10-28
28403,652,845,10,2021-10-31
28404,500,547,5,2021-09-12
28405,577,13,9,2021-11-18
28406,918,943,10,2021-11-01
28407,248,791,9,2022-07-18
28408,239,364,10,2021-12-18
28409,376,928,3,2021-10-21
28410,623,263,6,2023-02-23
28411,569,548,10,2022-07-08
28412,39,160,1,2021-09-30
28413,738,373,4,2021-05-26
28414,929,811,3,2023-03-22
28415,682,432,5,2021-07-25
28416,171,532,3,2022-06-19
28417,443,393,3,2021-04-15
28418,761,910,4,2022-08-10
28419,508,666,2,2022-05-29
28420,683,500,2,2023-02-14
28421,517,732,3,2022-03-24
28422,581,370,3,2022-10-28
28423,862,287,2,2023-01-09
28424,27,544,3,2021-10-25
28425,880,26,9,2022-10-17
28426,802,107,10,2022-06-09
28427,661,947,10,2022-11-17
28428,80,28,9,2021-09-10
28429,930,998,10,2021-08-17
28430,949,288,9,2022-05-30
28431,884,50,6,2021-12-28
28432,794,700,10,2021-04-12
28433,283,878,4,2023-01-12
28434,916,152,2,2021-12-04
28435,73,710,9,2022-02-12
28436,402,692,2,2022-05-18
28437,970,11,3,2021-04-02
28438,881,727,4,2022-04-12
28439,915,111,1,2022-09-17
28440,246,717,4,2021-06-29
28441,181,593,9,2023-02-07
28442,615,610,4,2021-07-05
28443,828,551,7,2021-06-07
28444,381,818,3,2021-06-25
28445,756,191,6,2021-04-06
28446,396,12,1,2022-09-27
28447,670,837,4,2022-08-16
28448,468,658,1,2021-05-04
28449,761,345,2,2023-03-16
28450,476,256,10,2021-07-21
28451,634,15,9,2021-07-10
28452,62,520,10,2022-03-01
28453,478,960,8,2021-11-13
28454,561,70,9,2023-02-19
28455,217,21,4,2022-01-14
28456,994,924,3,2022-12-06
28457,361,259,8,2022-07-27
28458,88,818,4,2021-06-24
28459,74,452,7,2022-01-28
28460,848,368,2,2023-01-12
28461,277,349,7,2021-11-14
28462,946,533,2,2022-02-24
28463,877,792,2,2022-07-08
28464,987,2,7,2021-05-15
28465,365,577,5,2022-09-03
28466,203,859,9,2022-11-10
28467,945,190,1,2022-02-25
28468,762,945,3,2022-05-01
28469,310,776,2,2022-06-01
28470,618,928,5,2021-03-26
28471,376,394,7,2022-11-05
28472,559,349,5,2022-03-13
28473,974,504,7,2022-10-23
28474,42,481,6,2023-01-17
28475,364,328,6,2022-07-06
28476,130,333,10,2022-02-15
28477,204,834,8,2023-03-02
28478,686,797,6,2022-03-28
28479,256,320,6,2022-04-07
28480,237,712,3,2022-09-24
28481,703,454,9,2021-11-17
28482,613,224,3,2022-08-04
28483,607,211,10,2022-06-25
28484,858,166,5,2021-11-27
28485,585,994,10,2021-10-28
28486,865,723,3,2021-05-26
28487,241,667,5,2021-12-24
28488,500,306,2,2022-07-15
28489,189,535,1,2021-04-19
28490,817,563,3,2022-02-28
28491,514,637,6,2021-05-07
28492,582,913,3,2022-11-25
28493,242,543,5,2021-12-12
28494,167,553,2,2022-01-21
28495,508,197,9,2022-10-23
28496,602,557,6,2022-04-05
28497,96,166,10,2022-10-19
28498,979,722,7,2021-10-24
28499,371,406,8,2023-02-08
28500,95,420,7,2022-02-10
28501,470,141,10,2022-08-14
28502,210,524,8,2021-10-19
28503,142,885,6,2022-08-13
28504,295,366,3,2021-08-16
28505,100,291,4,2022-08-06
28506,602,510,1,2021-12-18
28507,341,441,8,2021-08-28
28508,680,327,9,2021-03-30
28509,339,774,9,2021-05-12
28510,972,20,3,2023-03-05
28511,666,394,1,2021-08-22
28512,132,821,5,2022-06-05
28513,879,749,9,2022-08-25
28514,749,24,3,2022-11-05
28515,313,574,6,2022-08-17
28516,391,283,1,2022-06-01
28517,612,857,2,2022-01-20
28518,832,616,2,2022-08-24
28519,791,218,1,2021-12-16
28520,463,983,8,2022-10-02
28521,118,657,5,2022-06-26
28522,77,146,4,2023-01-14
28523,899,696,7,2021-03-31
28524,206,439,10,2022-11-03
28525,792,187,9,2022-03-28
28526,627,282,10,2021-05-24
28527,822,72,2,2022-04-11
28528,705,682,3,2022-12-05
28529,539,502,5,2022-05-30
28530,352,178,8,2022-01-02
28531,210,584,1,2022-04-09
28532,306,605,3,2022-12-07
28533,910,544,1,2023-03-11
28534,181,483,7,2022-12-29
28535,239,285,2,2021-04-22
28536,78,437,10,2022-01-19
28537,65,211,1,2022-10-08
28538,758,916,3,2021-12-06
28539,882,359,4,2022-04-04
28540,49,811,8,2022-10-26
28541,976,126,8,2021-07-09
28542,2,651,8,2021-04-29
28543,847,598,7,2023-02-15
28544,232,421,6,2022-09-09
28545,74,249,6,2022-02-02
28546,122,394,2,2023-01-19
28547,818,733,6,2021-03-30
28548,556,345,5,2021-03-24
28549,806,251,6,2021-10-10
28550,870,804,2,2021-05-03
28551,977,774,7,2021-10-07
28552,940,515,3,2022-02-12
28553,472,281,6,2022-10-21
28554,256,280,9,2021-05-30
28555,67,673,7,2021-09-25
28556,188,737,8,2022-10-03
28557,724,805,1,2021-09-23
28558,285,766,3,2021-05-07
28559,76,171,9,2022-03-06
28560,628,250,4,2021-11-08
28561,950,174,4,2021-11-30
28562,942,321,1,2022-06-18
28563,757,196,3,2022-10-19
28564,295,162,6,2023-02-06
28565,303,625,10,2022-03-11
28566,8,880,4,2022-03-26
28567,884,789,3,2023-01-19
28568,560,401,1,2022-09-06
28569,127,234,10,2022-03-23
28570,770,956,10,2022-03-23
28571,257,928,1,2021-08-05
28572,298,69,2,2022-06-27
28573,894,973,9,2021-08-30
28574,297,553,1,2021-12-08
28575,576,811,6,2022-05-12
28576,689,533,5,2022-06-03
28577,215,347,2,2022-03-08
28578,717,83,2,2021-04-06
28579,42,572,3,2022-05-25
28580,334,202,5,2022-02-07
28581,227,721,8,2022-01-01
28582,41,27,3,2022-04-15
28583,623,853,10,2022-01-27
28584,5,615,6,2022-03-26
28585,851,283,1,2021-10-18
28586,616,499,4,2022-06-05
28587,19,289,7,2022-02-07
28588,179,969,8,2021-06-30
28589,546,838,5,2022-06-15
